StudentID,FirstName,LastName,DateOfBirth,Major,Address,Phone
20250338,وسيم,الجابر,2006-01-02,كلية الصيدلة,طرابلس,0915846035
20250339,همام,الحجار,2006-04-23,كلية التربية,القبة,0922611118
20250340,تامر,الراشد,2005-02-22,كلية الصيدلة,القبة,0927263640
20250341,ميسون,آل الشيخ,2006-01-19,كلية الزراعة,بنغازي,0916896089
20250342,رواء,آل عايض,2000-01-13,كلية الزراعة,طرابلس,0911910070
20250343,يونس,المهيدب,2003-06-26,كلية الهندسة,بنغازي,0914519252
20250344,عبد الحليم,آل صفوان,1999-08-15,كلية الصيدلة,طرابلس,0921344127
20250345,صخر,شربتلي,2001-08-06,كلية الهندسة,المرج,0927315912
20250346,فرحان,آل رفيع,2000-06-23,كلية الزراعة,المرج,0913864498
20250347,مصعب,بن لادن,2001-08-06,كلية الزراعة,البيضاء,0916821669
20250348,ديسم,الشايع,2003-04-24,كلية الصيدلة,طرابلس,0925753264
20250349,وصاف,شربتلي,2007-02-25,كلية الزراعة,بنغازي,0924887136
20250350,وديع,آل قصير,2002-11-03,كلية الهندسة,بنغازي,0922591217
20250351,زيدان,أبو داوود,2003-02-17,كلية الزراعة,طرابلس,0928125117
20250352,هيام,كانو,2003-07-27,كلية التربية,المرج,0922689957
20250353,زهران,بن لادن,1999-08-15,كلية الزراعة,البيضاء,0919730984
20250354,خلدون,العقيل,2000-05-08,كلية الصيدلة,البيضاء,0926435147
20250355,آلاء,أبا الخيل,2005-04-23,كلية الزراعة,المرج,0926390624
20250356,واثق,آل قصير,2001-12-02,كلية الصيدلة,البيضاء,0925981376
20250357,نزيه,المشاولة,2005-08-16,كلية الهندسة,البيضاء,0928190098
20250358,لمّاح,أبو داوود,2001-01-27,كلية الهندسة,بنغازي,0916767068
20250359,محجوب,آل عطفة,2003-12-04,كلية الهندسة,بنغازي,0911520718
20250360,أحلام,شربتلي,2004-05-13,كلية التربية,البيضاء,0913623254
20250361,جالا,آل معيض,2002-01-03,كلية الزراعة,القبة,0921437494
20250362,عبد الحفيظ,آل جعفر,1999-11-28,كلية الصيدلة,البيضاء,0918631649
20250363,همام,العجلان,2004-01-10,كلية الزراعة,البيضاء,0924724357
20250364,عدلي,المهنا,2004-04-23,كلية الزراعة,البيضاء,0928066137
20250365,جاد,آل سلطان,2007-12-08,كلية الصيدلة,القبة,0912269959
20250366,جودي,العقيل,2002-04-28,كلية التربية,بنغازي,0925199947
20250367,وفاء,آل قصير,2007-07-31,كلية الصيدلة,المرج,0918383397
20250368,زكريا,الحكير,2003-02-11,كلية الزراعة,القبة,0916492219
20250369,عبد الجليل,الخرافي,2004-03-01,كلية الزراعة,طرابلس,0922713305
20250370,داهي,المشاولة,2001-12-02,كلية التربية,المرج,0916294795
20250371,كافور,الجفالي,1999-04-19,كلية الزراعة,القبة,0913625228
20250372,علاء الدّين,آل مقطة,2000-07-28,كلية التربية,بنغازي,0919005426
20250373,هاني,حنبولي,2001-11-06,كلية الزراعة,المرج,0929979574
20250374,حسن,آل علي,2001-09-08,كلية الزراعة,بنغازي,0911841415
20250375,طائف,آل الشيخ,2001-01-04,كلية الصيدلة,طرابلس,0914006968
20250376,عبد الحفيظ,المشاولة,2003-10-09,كلية الصيدلة,البيضاء,0921279835
20250377,ألين,الدباغ,2006-06-20,كلية الصيدلة,البيضاء,0914284537
20250378,بلند,الشايع,2001-03-02,كلية الهندسة,البيضاء,0925229017
20250379,شافع,حجار,2006-04-26,كلية الزراعة,طرابلس,0925733335
20250380,نجدت,آل سلطان,2006-11-15,كلية الصيدلة,بنغازي,0921565036
20250381,لينا,أبا الخيل,2007-11-21,كلية التربية,القبة,0928984993
20250382,باهرة,آل العسكري,2007-08-29,كلية التربية,بنغازي,0914266088
20250383,شعلان,المغاولة,2004-06-11,كلية الزراعة,البيضاء,0927230663
20250384,عبد الرّشيد,أبو داوود,2008-04-02,كلية الزراعة,طرابلس,0921917462
20250385,سبأ,العليان,2000-03-01,كلية الهندسة,بنغازي,0912241905
20250386,حسني,آل بن ظافر,2002-06-11,كلية الزراعة,البيضاء,0922550774
20250387,سنام,آل مقطة,2001-01-02,كلية الزراعة,المرج,0917193605
20250388,رازي,بن لادن,2004-05-25,كلية الصيدلة,المرج,0914024923
20250389,هدى,آل سلطان,2004-12-30,كلية الزراعة,طرابلس,0919489400
20250390,غزوان,آل معيض,2008-03-08,كلية الزراعة,البيضاء,0918600331
20250391,ساهد,آل بن لافي,2004-08-30,كلية التربية,البيضاء,0928686188
20250392,حكيم,بن لادن,1999-06-13,كلية الزراعة,القبة,0926953456
20250393,بارعة,المشاولة,1999-06-12,كلية الهندسة,طرابلس,0911338357
20250394,عفيف,حجار,2003-08-02,كلية التربية,بنغازي,0927529607
20250395,محيي الدّين,آل الشيخ,2005-04-20,كلية الزراعة,القبة,0916280029
20250396,طائف,كانو,2008-02-16,كلية الزراعة,القبة,0917558699
20250397,مُعتز,مهنا,2000-08-26,كلية الزراعة,البيضاء,0927540824
20250398,دانة,آل جعفر,2001-11-24,كلية الصيدلة,المرج,0919881573
20250399,تامر,حجار,2003-10-19,كلية الزراعة,طرابلس,0929771334
20250400,أحلام,الدباغ,1999-04-28,كلية الزراعة,البيضاء,0919113296
20250401,صلاح,المشاولة,2007-10-15,كلية الزراعة,القبة,0919474693
20250402,فهمي,آل علي,2004-07-13,كلية الزراعة,بنغازي,0916893502
20250403,صبيح,شربتلي,2002-04-08,كلية الهندسة,البيضاء,0925507451
20250404,عرفه,آل عواض,2003-08-16,كلية الهندسة,القبة,0911083428
20250405,نبيه,المهنا,2003-09-28,كلية الهندسة,القبة,0917788874
20250406,تقي,آل بن ظافر,2005-03-23,كلية الزراعة,المرج,0916591752
20250407,نبيه,الراشد,2001-03-17,كلية التربية,البيضاء,0922965421
20250408,عبد الرّؤوف,آل محمد بن علي بن جماز,2007-01-11,كلية الزراعة,البيضاء,0929815830
20250409,أريج,الجفالي,1999-09-28,كلية الزراعة,القبة,0914914745
20250410,همام,آل رفيع,2001-12-20,كلية الصيدلة,المرج,0913206472
20250411,عذب,كانو,2003-02-04,كلية الصيدلة,بنغازي,0928010010
20250412,ليم,آل جعفر,2001-11-13,كلية الزراعة,طرابلس,0911835680
20250413,طموح,الجابر,2002-05-06,كلية الصيدلة,بنغازي,0911297082
20250414,علاء,مهنا,2002-10-23,كلية الزراعة,بنغازي,0913139669
20250415,عبد المجيد,الدباغ,2007-03-27,كلية التربية,طرابلس,0915125154
20250416,سرحان,حنبولي,2004-06-28,كلية الزراعة,البيضاء,0911575511
20250417,وضّاح,حجار,2004-10-26,كلية الصيدلة,بنغازي,0922403952
20250418,فلاح,كانو,1999-09-09,كلية التربية,طرابلس,0914263176
20250419,نادي,آل العسكري,2002-07-04,كلية التربية,طرابلس,0919192526
20250420,ذكي,الشايع,2000-03-07,كلية الصيدلة,طرابلس,0925043827
20250421,لورا,مهنا,2005-09-19,كلية الصيدلة,طرابلس,0914581321
20250422,نصر,العقيل,1999-11-22,كلية التربية,بنغازي,0927556045
20250423,حلا,الشايع,2007-03-19,كلية الصيدلة,بنغازي,0924643725
20250424,جود,العجلان,2003-03-07,كلية الصيدلة,بنغازي,0922836946
20250425,كاشف,الراشد,2003-07-09,كلية الهندسة,بنغازي,0912152950
20250426,خالدي,العقيل,2007-02-19,كلية الهندسة,طرابلس,0929910837
20250427,عدوي,الخرافي,2002-08-22,كلية الصيدلة,القبة,0913936692
20250428,نمر,الشايع,2002-07-24,كلية الزراعة,المرج,0915290259
20250429,جميل,مهنا,2000-05-28,كلية الزراعة,البيضاء,0927738333
20250430,نعمان,آل معيض,2004-07-25,كلية الزراعة,البيضاء,0925038033
20250431,مسلم,آل العسكري,2007-10-05,كلية التربية,طرابلس,0913672369
20250432,ألين,آل حسين,2005-09-09,كلية الهندسة,المرج,0925053036
20250433,صابر,شربتلي,2003-12-08,كلية التربية,بنغازي,0922240701
20250434,جوانا,آل محمد بن علي بن جماز,2000-08-05,كلية التربية,المرج,0925763991
20250435,عبد اللطيف,آل بن ظافر,2007-03-15,كلية الزراعة,البيضاء,0915887728
20250436,هيام,المشاولة,2002-05-27,كلية الزراعة,المرج,0915252930
20250437,شيّق,آل الشيخ,2007-05-21,كلية الزراعة,القبة,0923458983
20250438,عبد الجبّار,أبو داوود,2003-06-09,كلية الهندسة,المرج,0928384802
20250439,ناديه,المشاولة,2002-04-26,كلية التربية,المرج,0927787266
20250440,يونس,المهيدب,2001-02-07,كلية الزراعة,بنغازي,0911044213
20250441,شامخ,آل رفيع,1999-04-13,كلية التربية,القبة,0926885925
20250442,راشد,الشايع,1999-12-14,كلية الزراعة,المرج,0916996849
20250443,حليم,المشاولة,2007-05-20,كلية الزراعة,البيضاء,0911379797
20250444,يزيد,آل الشيخ,2000-05-01,كلية الزراعة,بنغازي,0921796208
20250445,سبأ,آل خضير,2004-03-04,كلية الصيدلة,البيضاء,0924453590
20250446,ديمه,آل خضير,2005-11-17,كلية الزراعة,المرج,0913696611
20250447,جميلة,المهيدب,2005-11-07,كلية الزراعة,القبة,0913778520
20250448,سبأ,آل عطفة,2000-10-05,كلية الصيدلة,القبة,0925083713
20250449,رجائي,العليان,2001-05-10,كلية التربية,القبة,0919622506
20250450,نصوح,المشاولة,1999-11-26,كلية الزراعة,طرابلس,0928680533
20250451,بيلسان,مهنا,2006-12-31,كلية التربية,البيضاء,0918561079
20250452,قحطان,فصيل,1999-10-14,كلية الهندسة,المرج,0926277977
20250453,ريف,آل عطفة,2003-06-05,كلية الصيدلة,بنغازي,0919578840
20250454,ملهم,المشاولة,2006-01-13,كلية الهندسة,بنغازي,0926476859
20250455,ربى,آل عواض,2007-02-03,كلية الزراعة,بنغازي,0912713509
20250456,عاصم,آل محمد بن علي بن جماز,1999-06-30,كلية الهندسة,طرابلس,0924902919
20250457,ايمان,شربتلي,2000-10-07,كلية الزراعة,المرج,0913525787
20250458,رائد,أبا الخيل,2007-10-02,كلية الصيدلة,القبة,0919503698
20250459,مُسعف,الراشد,2001-08-03,كلية الزراعة,بنغازي,0916910583
20250460,طامح,المهنا,2003-10-31,كلية الهندسة,المرج,0913991977
20250461,جدير,الخرافي,2007-08-29,كلية الزراعة,البيضاء,0915830715
20250462,فلاح,كانو,2005-07-18,كلية الزراعة,المرج,0916424585
20250463,بارعة,آل الشيخ,2001-03-26,كلية الهندسة,القبة,0911406094
20250464,معارف,أبو داوود,2000-11-04,كلية التربية,البيضاء,0921853741
20250465,بيسان,الراشد,2002-01-12,كلية الزراعة,طرابلس,0911026983
20250466,عبد الرّؤوف,آل رفيع,2004-08-29,كلية الهندسة,بنغازي,0923781587
20250467,بدرالدّجى,حجار,2007-01-08,كلية الصيدلة,البيضاء,0913265667
20250468,غوى,بن لادن,2000-05-20,كلية الزراعة,بنغازي,0924634254
20250469,سنام,كانو,2001-04-05,كلية الهندسة,بنغازي,0913791349
20250470,مادلين,آل قصير,2000-07-31,كلية الصيدلة,بنغازي,0912379035
20250471,عبد الرّحمن,المهنا,2002-05-06,كلية الصيدلة,البيضاء,0921677667
20250472,مُناضل,آل سلطان,2003-11-06,كلية الصيدلة,المرج,0912631663
20250473,خافق,آل عطفة,2000-01-19,كلية التربية,بنغازي,0928225050
20250474,هيمان,آل علي,2001-05-07,كلية الصيدلة,طرابلس,0914996632
20250475,روحي,أبا الخيل,2003-05-07,كلية التربية,طرابلس,0929061528
20250476,هند,المغاولة,1999-11-21,كلية الهندسة,المرج,0924644908
20250477,مجاهد,الحكير,2005-09-11,كلية الصيدلة,البيضاء,0916625345
20250478,عبد الرّشيد,المغاولة,2004-04-30,كلية الصيدلة,القبة,0915655384
20250479,مادلين,آل عطفة,2006-05-06,كلية الصيدلة,المرج,0917816197
20250480,شامخ,آل قصير,2004-12-20,كلية الصيدلة,القبة,0926694359
20250481,عبدالله,بن لادن,2001-06-19,كلية الزراعة,طرابلس,0922382039
20250482,هند,مهنا,2007-06-20,كلية الزراعة,القبة,0916428409
20250483,حميد,أبا الخيل,2000-02-26,كلية الزراعة,طرابلس,0925984087
20250484,ضياء,حنبولي,2007-07-18,كلية الزراعة,بنغازي,0922658514
20250485,مازن,الحجار,1999-09-16,كلية الصيدلة,طرابلس,0912339845
